,dependency,doc_id,lemmatized,parent_id,pol,sentence_id,tag,word,word_id
27025,cc,74.0,и,5,0.0,18.0,CONJ,и,16
27026,conj,74.0,объект,5,0.0,18.0,NOUN,объекты,17
27027,nmod,74.0,пао,17,0.0,18.0,ADJ,ПАО,18
27028,amod,74.0,украинский,22,0.0,18.0,ADJ,Украинская,19
27029,amod,74.0,акционерный,22,0.0,18.0,ADJ,акционерная,20
27030,amod,74.0,страховой,22,0.0,18.0,ADJ,страховая,21
27031,conj,74.0,аск,5,0.0,18.0,NOUN,АСКА,22
27032,punct,74.0,",",22,0.0,18.0,PUNCT,",",23
27033,conj,74.0,пао,5,0.0,18.0,NOUN,ПАО,24
27034,appos,74.0,пумба,24,0.0,18.0,NOUN,ПУМБ,25
27035,cc,74.0,и,5,0.0,18.0,CONJ,и,26
27036,conj,74.0,ооо,5,0.0,18.0,NOUN,ООО,27
27037,nummod,74.0,7,29,0.0,18.0,NUM,7,28
27038,nmod,74.0,линия,27,0.0,18.0,NOUN,ЛИНИЯ,29
27039,punct,74.0,.,4,0.0,18.0,PUNCT,.,30
27040,parataxis,74.0,наконец,7,0.0,19.0,ADV,Наконец,1
27041,punct,74.0,",",1,0.0,19.0,PUNCT,",",2
27042,advmod,74.0,ещё,6,0.0,19.0,ADV,еще,3
27043,case,74.0,по,6,0.0,19.0,ADP,по,4
27044,nummod,74.0,два,6,0.0,19.0,NUM,двум,5
27045,nmod,74.0,группа,7,0.0,19.0,NOUN,группам,6
27046,ROOT,74.0,разбитый,0,0.0,19.0,VERB,разбиты,7
27047,nsubjpass,74.0,ооо,7,0.0,19.0,NOUN,ООО,8
27048,appos,74.0,отель,8,0.0,19.0,NOUN,Отель,9
27049,name,74.0,донбасспалас,9,0.0,19.0,NOUN,ДонбассПалас,10
27050,case,74.0,с,12,0.0,19.0,ADP,с,11
27051,nmod,74.0,ооо,8,0.0,19.0,NOUN,ООО,12
27052,appos,74.0,проект,12,0.0,19.0,NOUN,Проект,13
27053,punct,74.0,–,13,0.0,19.0,PUNCT,–,14
27054,nmod,74.0,2012,13,0.0,19.0,NUM,2012,15
27055,punct,74.0,(,17,0.0,19.0,PUNCT,(,16
27056,parataxis,74.0,отель,15,0.0,19.0,NOUN,Отель,17
27057,dobj,74.0,park,17,0.0,19.0,NOUN,Park,18
27058,dobj,74.0,inn,18,0.0,19.0,NOUN,Inn,19
27059,nmod,74.0,by,17,0.0,19.0,ADJ,by,20
27060,appos,74.0,radisson,17,0.0,19.0,NOUN,Radisson,21
27061,name,74.0,donetsk,21,0.0,19.0,NOUN,Donetsk,22
27062,punct,74.0,),22,0.0,19.0,PUNCT,),23
27063,cc,74.0,и,8,0.0,19.0,CONJ,и,24
27064,conj,74.0,чао,8,0.0,19.0,NOUN,ЧАО,25
27065,amod,74.0,футбольный,27,0.0,19.0,ADJ,Футбольный,26
27066,appos,74.0,клуб,25,0.0,19.0,NOUN,клуб,27
27067,appos,74.0,шахтёр,27,0.0,19.0,NOUN,Шахтер,28
27068,appos,74.0,стб,28,0.0,19.0,NOUN,СТБ,29
27069,name,74.0,кирша,29,0.0,19.0,NOUN,Кирша,30
27070,cc,74.0,и,28,0.0,19.0,CONJ,и,31
27071,conj,74.0,чао,28,0.0,19.0,NOUN,ЧАО,32
27072,appos,74.0,люкс,32,0.0,19.0,NOUN,Люкс,33
27073,punct,74.0,.,7,0.0,19.0,PUNCT,.,34
27074,ROOT,75.0,пётр,0,0.0,0.0,NOUN,Петр,1
27075,name,75.0,порошенко,1,0.0,0.0,NOUN,Порошенко,2
27076,punct,75.0,.,1,0.0,0.0,PUNCT,.,3
27077,nsubj,75.0,фото,2,0.0,1.0,NOUN,Фото,1
27078,ROOT,75.0,ap,0,0.0,1.0,VERB,AP,2
27079,dobj,75.0,доказательство,2,0.0,1.0,NOUN,Доказательством,3
27080,dobj,75.0,оккупация,3,0.0,1.0,NOUN,оккупации,4
27081,nmod:agent,75.0,россия,4,0.0,1.0,NOUN,Россией,5
27082,dobj,75.0,восток,4,0.0,1.0,NOUN,востока,6
27083,nmod,75.0,украина,6,0.0,1.0,NOUN,Украины,7
27084,conj,75.0,являться,2,0.0,1.0,VERB,является,8
27085,nsubj,75.0,то,8,0.0,1.0,NOUN,то,9
27086,punct,75.0,",",9,0.0,1.0,PUNCT,",",10
27087,mark,75.0,что,16,0.0,1.0,SCONJ,что,11
27088,nsubj,75.0,власть,16,0.0,1.0,NOUN,власти,12
27089,nmod,75.0,днр,12,0.0,1.0,NOUN,ДНР,13
27090,cc,75.0,и,13,0.0,1.0,CONJ,и,14
27091,conj,75.0,лнр,13,0.0,1.0,NOUN,ЛНР,15
27092,advcl,75.0,ввести,9,0.0,1.0,VERB,ввели,16
27093,dobj,75.0,управление,16,0.0,1.0,NOUN,управление,17
27094,case,75.0,на,20,0.0,1.0,ADP,на,18
27095,amod,75.0,украинский,20,0.0,1.0,ADJ,украинских,19
27096,nmod,75.0,предприятие,17,0.0,1.0,NOUN,предприятиях,20
27097,punct,75.0,",",20,0.0,1.0,PUNCT,",",21
27098,parataxis,75.0,считать,16,0.0,1.0,VERB,считает,22
27099,nsubj,75.0,пётр,22,0.0,1.0,NOUN,Петр,23
27100,name,75.0,порошенко,23,0.0,1.0,NOUN,Порошенко,24
27101,punct,75.0,",",24,0.0,1.0,PUNCT,",",25
27102,conj,75.0,передавать,2,0.0,1.0,VERB,передаёт,26
27103,dobj,75.0,рбк,26,0.0,1.0,NOUN,РБК,27
27104,punct,75.0,.,2,0.0,1.0,PUNCT,.,28
27105,nsubj,75.0,он,2,0.0,2.0,PRON,Он,1
27106,ROOT,75.0,призвать,0,0.0,2.0,VERB,призвал,2
27107,case,75.0,к,4,0.0,2.0,ADP,к,3
27108,dobj,75.0,санкция,2,0.0,2.0,NOUN,санкциям,4
27109,case,75.0,против,6,0.0,2.0,ADP,против,5
27110,dobj,75.0,тот,4,0.0,2.0,NOUN,тех,6
27111,punct,75.0,",",6,0.0,2.0,PUNCT,",",7
27112,nsubj,75.0,кто,9,0.0,2.0,PRON,кто,8
27113,acl:relcl,75.0,присвоить,6,0.0,2.0,VERB,присвоит,9
27114,det,75.0,этот,11,0.0,2.0,DET,эти,10
27115,dobj,75.0,актив,9,0.0,2.0,NOUN,активы,11
27116,case,75.0,в,13,0.0,2.0,ADP,в,12
27117,nmod,75.0,донбасс,9,0.0,2.0,NOUN,Донбассе,13
27118,punct,75.0,.,2,0.0,2.0,PUNCT,.,14
27119,nsubj,75.0,президент,5,0.0,3.0,NOUN,Президент,1
27120,dobj,75.0,украина,1,0.0,3.0,NOUN,Украины,2
27121,appos,75.0,пётр,1,0.0,3.0,NOUN,Петр,3
27122,name,75.0,порошенко,3,0.0,3.0,NOUN,Порошенко,4
27123,ROOT,75.0,заявить,0,0.0,3.0,VERB,заявил,5
27124,punct,75.0,",",5,0.0,3.0,PUNCT,",",6
27125,mark,75.0,что,17,0.0,3.0,SCONJ,что,7
27126,nsubj,75.0,решение,17,0.0,3.0,NOUN,решение,8
27127,nmod,75.0,власть,8,0.0,3.0,NOUN,властей,9
27128,nmod,75.0,донбасс,9,0.0,3.0,NOUN,Донбасса,10
27129,dep,75.0,ввести,8,0.0,3.0,VERB,ввести,11
27130,amod,75.0,внешний,13,0.0,3.0,ADJ,внешнее,12
27131,dobj,75.0,управление,11,0.0,3.0,NOUN,управление,13
27132,case,75.0,на,16,0.0,3.0,ADP,на,14
27133,amod,75.0,украинский,16,0.0,3.0,ADJ,украинских,15
27134,nmod,75.0,предприятие,13,0.0,3.0,NOUN,предприятиях,16
27135,advcl,75.0,являться,5,0.0,3.0,VERB,является,17
27136,advmod,75.0,ещё,19,0.0,3.0,ADV,еще,18
27137,nummod,75.0,один,20,0.0,3.0,ADJ,одним,19
27138,dobj,75.0,свидетельство,17,0.0,3.0,NOUN,свидетельством,20
27139,dobj,75.0,факт,20,0.0,3.0,NOUN,факта,21
27140,dobj,75.0,оккупация,21,0.0,3.0,NOUN,оккупации,22
27141,nmod:agent,75.0,россия,21,0.0,3.0,NOUN,Россией,23
27142,dobj,75.0,восток,21,0.0,3.0,NOUN,востока,24
27143,nmod,75.0,украина,24,0.0,3.0,NOUN,Украины,25
27144,punct,75.0,.,5,0.0,3.0,PUNCT,.,26
27145,case,75.0,о,2,0.0,4.0,ADP,Об,1
27146,nmod,75.0,это,5,0.0,4.0,NOUN,этом,2
27147,nsubj,75.0,глава,5,0.0,4.0,NOUN,глава,3
27148,dobj,75.0,государство,3,0.0,4.0,NOUN,государства,4
27149,ROOT,75.0,заявить,0,0.0,4.0,VERB,заявил,5
27150,case,75.0,в,7,0.0,4.0,ADP,во,6
27151,nmod,75.0,время,5,0.0,4.0,NOUN,время,7
27152,dobj,75.0,встреча,7,0.0,4.0,NOUN,встречи,8
27153,case,75.0,с,10,0.0,4.0,ADP,с,9
27154,dobj,75.0,министр,8,0.0,4.0,NOUN,министром,10
27155,amod,75.0,иностранный,12,0.0,4.0,ADJ,иностранных,11
27156,dobj,75.0,дело,10,0.0,4.0,NOUN,дел,12
27157,nmod,75.0,великобритания,10,0.0,4.0,NOUN,Великобритании,13
27158,appos,75.0,борис,10,0.0,4.0,NOUN,Борисом,14
27159,name,75.0,джонсон,14,0.0,4.0,NOUN,Джонсоном,15
27160,cc,75.0,и,10,0.0,4.0,CONJ,и,16
27161,conj,75.0,главый,10,0.0,4.0,NOUN,главой,17
27162,dobj,75.0,мид,17,0.0,4.0,NOUN,МИД,18
27163,nmod,75.0,польша,18,0.0,4.0,NOUN,Польши,19
27164,appos,75.0,витольд,17,0.0,4.0,NOUN,Витольдом,20
27165,name,75.0,ващиковский,20,0.0,4.0,NOUN,Ващиковским,21
27166,punct,75.0,",",21,0.0,4.0,PUNCT,",",22
27167,xcomp,75.0,сообщаться,5,0.0,4.0,VERB,сообщается,23
27168,case,75.0,на,26,0.0,4.0,ADP,на,24
27169,amod,75.0,официальный,26,0.0,4.0,ADJ,официальном,25
27170,nmod,75.0,сайт,23,0.0,4.0,NOUN,сайте,26
27171,nmod,75.0,президент,26,0.0,4.0,NOUN,президента,27
27172,dobj,75.0,украина,27,0.0,4.0,NOUN,Украины,28
27173,punct,75.0,.,5,0.0,4.0,PUNCT,.,29
27174,case,75.0,по,2,0.0,5.0,ADP,По,1
27175,parataxis,75.0,мнение,5,0.0,5.0,NOUN,мнению,2
27176,nmod,75.0,порошенко,2,0.0,5.0,NOUN,Порошенко,3
27177,punct,75.0,",",3,0.0,5.0,PUNCT,",",4
27178,ROOT,75.0,произойти,0,0.0,5.0,VERB,произошло,5
27179,amod,75.0,грубый,9,0.0,5.0,ADJ,грубое,6
27180,cc,75.0,и,6,0.0,5.0,CONJ,и,7
27181,conj,75.0,ужасный,6,0.0,5.0,ADJ,ужасное,8
27182,nsubj,75.0,нарушение,5,0.0,5.0,NOUN,нарушение,9
27183,amod,75.0,международный,11,0.0,5.0,ADJ,международного,10
27184,dobj,75.0,право,9,0.0,5.0,NOUN,права,11
27185,dobj,75.0,россия,11,0.0,5.0,NOUN,Россией,12
27186,auxpass,75.0,быть,15,0.0,5.0,AUX,были,13
27187,advmod,75.0,дефакто,15,0.0,5.0,ADV,дефакто,14
27188,conj,75.0,конфисковать,5,0.0,5.0,VERB,конфискованы,15
27189,amod,75.0,украинский,20,0.0,5.0,ADJ,украинские,16
27190,amod,75.0,государственный,20,0.0,5.0,ADJ,государственные,17
27191,cc,75.0,и,17,0.0,5.0,CONJ,и,18
27192,conj,75.0,частное,17,0.0,5.0,ADJ,частные,19
27193,nsubjpass,75.0,актив,15,0.0,5.0,NOUN,активы,20
27194,case,75.0,в,22,0.0,5.0,ADP,в,21
27195,nmod,75.0,донбасс,20,0.0,5.0,NOUN,Донбассе,22
27196,punct,75.0,.,5,0.0,5.0,PUNCT,.,23
27197,nsubj,75.0,он,2,0.0,6.0,PRON,Он,1
27198,ROOT,75.0,отметить,0,0.0,6.0,VERB,отметил,2
27199,punct,75.0,",",2,0.0,6.0,PUNCT,",",3
27200,mark,75.0,что,6,0.0,6.0,SCONJ,что,4
27201,nsubj,75.0,это,6,0.0,6.0,NOUN,это,5
27202,advcl,75.0,происходить,2,0.0,6.0,VERB,происходит,6
27203,case,75.0,на,8,0.0,6.0,ADP,на,7
27204,nmod,75.0,фон,6,0.0,6.0,NOUN,фоне,8
27205,nmod,75.0,поставка,8,0.0,6.0,NOUN,поставок,9
27206,dobj,75.0,газа,9,0.0,6.0,NOUN,газа,10
27207,cc,75.0,и,9,0.0,6.0,CONJ,и,11
27208,conj,75.0,электроэнергия,9,0.0,6.0,NOUN,электроэнергии,12
27209,case,75.0,из,14,0.0,6.0,ADP,из,13
27210,dobj,75.0,россия,12,0.0,6.0,NOUN,России,14
27211,case,75.0,в,17,0.0,6.0,ADP,в,15
27212,amod,75.0,самопровозгласить,17,0.0,6.0,ADJ,самопровозглашенные,16
27213,nmod,75.0,днр,12,0.0,6.0,NOUN,ДНР,17
27214,cc,75.0,и,17,0.0,6.0,CONJ,и,18
27215,conj,75.0,лнр,17,0.0,6.0,NOUN,ЛНР,19
27216,punct,75.0,.,2,0.0,6.0,PUNCT,.,20
27217,nsubj,75.0,это,2,0.0,7.0,NOUN,Это,1
27218,ROOT,75.0,являться,0,0.0,7.0,VERB,является,2
27219,advmod,75.0,абсолютно,4,0.0,7.0,ADV,абсолютно,3
27220,amod,75.0,чёткий,5,0.0,7.0,ADJ,четким,4
27221,dobj,75.0,подтверждение,2,0.0,7.0,NOUN,подтверждением,5
27222,nmod,75.0,факт,5,0.0,7.0,NOUN,факта,6
27223,dobj,75.0,оккупация,6,0.0,7.0,NOUN,оккупации,7
27224,det,75.0,этот,9,0.0,7.0,DET,этой,8
27225,dobj,75.0,территория,7,0.0,7.0,NOUN,территории,9
27226,amod,75.0,русский,11,0.0,7.0,ADJ,русскими,10
27227,dobj,75.0,войско,5,0.0,7.0,NOUN,войсками,11
27228,advmod,75.0,вместе,5,0.0,7.0,ADV,вместе,12
27229,case,75.0,с,15,0.0,7.0,ADP,с,13
27230,amod,75.0,полный,15,0.0,7.0,ADJ,полным,14
27231,dobj,75.0,контроль,12,0.0,7.0,NOUN,контролем,15
27232,amod,75.0,государственный,17,0.0,7.0,ADJ,государственной,16
27233,dobj,75.0,граница,15,0.0,7.0,NOUN,границы,17
27234,case,75.0,на,20,0.0,7.0,ADP,на,18
27235,det,75.0,неконтролируемый,20,0.0,7.0,VERB,неконтролируемом,19
27236,nmod,75.0,участок,15,0.0,7.0,NOUN,участке,20
27237,punct,75.0,",",20,0.0,7.0,PUNCT,",",21
27238,parataxis,75.0,считать,2,0.0,7.0,VERB,считает,22
27239,nsubj,75.0,президент,22,0.0,7.0,NOUN,президент,23
27240,dobj,75.0,украина,23,0.0,7.0,NOUN,Украины,24
27241,punct,75.0,.,2,0.0,7.0,PUNCT,.,25
27242,nsubj,75.0,он,2,0.0,8.0,PRON,Он,1
27243,ROOT,75.0,заявить,0,0.0,8.0,VERB,заявил,2
27244,punct,75.0,",",2,0.0,8.0,PUNCT,",",3
27245,mark,75.0,что,6,0.0,8.0,SCONJ,что,4
27246,nsubj,75.0,россия,6,0.0,8.0,NOUN,Россия,5
27247,advcl,75.0,нести,2,0.0,8.0,VERB,несет,6
27248,dobj,75.0,ответственность,6,0.0,8.0,NOUN,ответственность,7
27249,case,75.0,за,9,0.0,8.0,ADP,за,8
27250,dobj,75.0,нарушение,7,0.0,8.0,NOUN,нарушение,9
27251,dobj,75.0,режим,9,0.0,8.0,NOUN,режима,10
27252,dobj,75.0,прекращение,9,0.0,8.0,NOUN,прекращения,11
27253,dobj,75.0,огонь,11,0.0,8.0,NOUN,огня,12
27254,cc,75.0,и,9,0.0,8.0,CONJ,и,13
27255,amod,75.0,иной,15,0.0,8.0,ADJ,иные,14
27256,conj,75.0,последствие,9,0.0,8.0,NOUN,последствия,15
27257,amod,75.0,военный,17,0.0,8.0,ADJ,военных,16
27258,nmod,75.0,действие,15,0.0,8.0,NOUN,действий,17
27259,punct,75.0,.,2,0.0,8.0,PUNCT,.,18
27260,nsubj,75.0,порошенко,3,0.0,9.0,NOUN,Порошенко,1
27261,advmod,75.0,также,3,0.0,9.0,ADV,также,2
27262,ROOT,75.0,призвать,0,0.0,9.0,VERB,призвал,3
27263,xcomp,75.0,ввести,3,0.0,9.0,VERB,ввести,4
27264,dobj,75.0,санкция,4,0.0,9.0,NOUN,санкции,5
27265,case,75.0,против,7,0.0,9.0,ADP,против,6
27266,nmod,75.0,тот,5,0.0,9.0,NOUN,тех,7
27267,punct,75.0,",",7,0.0,9.0,PUNCT,",",8
27268,nsubj,75.0,кто,10,0.0,9.0,PRON,кто,9
27269,acl:relcl,75.0,присвоить,7,0.0,9.0,VERB,присвоит,10
27270,amod,75.0,украинский,12,0.0,9.0,ADJ,украинские,11
27271,dobj,75.0,актив,10,0.0,9.0,NOUN,активы,12
27272,case,75.0,в,14,0.0,9.0,ADP,в,13
27273,nmod,75.0,донбасс,10,0.0,9.0,NOUN,Донбассе,14
27274,mark,75.0,чтобы,31,0.0,9.0,SCONJ,Чтобы,15
27275,case,75.0,к,17,0.0,9.0,ADP,к,16
27276,nmod,75.0,тем,31,0.0,9.0,NOUN,тем,17
27277,punct,75.0,",",17,0.0,9.0,PUNCT,",",18
27278,nsubj,75.0,кто,21,0.0,9.0,PRON,кто,19
27279,advmod,75.0,сегодня,21,0.0,9.0,ADV,сегодня,20
27280,acl:relcl,75.0,вступить,17,0.0,9.0,VERB,вступит,21
27281,case,75.0,в,25,0.0,9.0,ADP,в,22
27282,advmod,75.0,так,24,0.0,9.0,ADV,так,23
27283,amod,75.0,называть,25,0.0,9.0,VERB,называемую,24
27284,dobj,75.0,собственность,21,0.0,9.0,NOUN,собственность,25
27285,amod,75.0,конфисковать,27,0.0,9.0,VERB,конфискованных,26
27286,dobj,75.0,актив,21,0.0,9.0,NOUN,активов,27
27287,punct,75.0,",",27,0.0,9.0,PUNCT,",",28
27288,advmod,75.0,совместно,31,0.0,9.0,ADV,совместно,29
27289,auxpass,75.0,быть,31,0.0,9.0,AUX,были,30
27290,advcl,75.0,применить,10,0.0,9.0,VERB,применены,31
27291,nsubjpass,75.0,санкция,31,0.0,9.0,NOUN,санкции,32
27292,case,75.0,за,34,0.0,9.0,ADP,за,33
27293,nmod,75.0,нарушение,32,0.0,9.0,NOUN,нарушение,34
27294,amod,75.0,международный,38,0.0,9.0,ADJ,международного,35
27295,cc,75.0,и,35,0.0,9.0,CONJ,и,36
27296,conj,75.0,украинский,35,0.0,9.0,ADJ,украинского,37
27297,dobj,75.0,законодательство,34,0.0,9.0,NOUN,законодательства,38
27298,punct,75.0,.,3,0.0,9.0,PUNCT,.,39
27299,case,75.0,в,2,0.0,10.0,ADP,Во,1
27300,nmod,75.0,время,13,0.0,10.0,NOUN,время,2
27301,dobj,75.0,встреча,2,0.0,10.0,NOUN,встречи,3
27302,case,75.0,с,5,0.0,10.0,ADP,с,4
27303,dobj,75.0,глава,3,0.0,10.0,NOUN,главами,5
27304,dobj,75.0,мид,5,0.0,10.0,NOUN,МИД,6
27305,nmod,75.0,польша,6,0.0,10.0,NOUN,Польши,7
27306,cc,75.0,и,7,0.0,10.0,CONJ,и,8
27307,conj,75.0,великобритания,7,0.0,10.0,NOUN,Великобритании,9
27308,nsubj,75.0,президент,13,0.0,10.0,NOUN,президент,10
27309,dobj,75.0,украина,10,0.0,10.0,NOUN,Украины,11
27310,advmod,75.0,также,13,0.0,10.0,ADV,также,12
27311,ROOT,75.0,заявить,0,0.0,10.0,VERB,заявил,13
27312,punct,75.0,",",13,0.0,10.0,PUNCT,",",14
27313,mark,75.0,что,17,0.0,10.0,SCONJ,что,15
27314,nsubj,75.0,кремль,17,0.0,10.0,NOUN,Кремль,16
27315,advcl,75.0,демонстрировать,13,0.0,10.0,VERB,демонстрирует,17
27316,dobj,75.0,эскалация,17,0.0,10.0,NOUN,эскалацию,18
27317,dobj,75.0,ситуация,18,0.0,10.0,NOUN,ситуации,19
27318,case,75.0,на,21,0.0,10.0,ADP,на,20
27319,nmod,75.0,восток,19,0.0,10.0,NOUN,востоке,21
27320,dobj,75.0,украина,21,0.0,10.0,NOUN,Украины,22
27321,punct,75.0,",",22,0.0,10.0,PUNCT,",",23
27322,advcl,75.0,отметить,17,0.0,10.0,VERB,отметив,24
27323,amod,75.0,резкий,26,0.0,10.0,ADJ,резкий,25
27324,dobj,75.0,рост,24,0.0,10.0,NOUN,рост,26
27325,nmod,75.0,количество,26,0.0,10.0,NOUN,количества,27
27326,nmod,75.0,обстрел,27,0.0,10.0,NOUN,обстрелов,28
27327,cc,75.0,и,28,0.0,10.0,CONJ,и,29
27328,conj,75.0,жертва,28,0.0,10.0,NOUN,жертв,30
27329,case,75.0,среди,33,0.0,10.0,ADP,среди,31
27330,amod,75.0,мирный,33,0.0,10.0,ADJ,мирного,32
27331,nmod,75.0,население,26,0.0,10.0,NOUN,населения,33
27332,cc,75.0,и,33,0.0,10.0,CONJ,и,34
27333,amod,75.0,украинский,36,0.0,10.0,ADJ,украинских,35
27334,conj,75.0,военнослужащий,33,0.0,10.0,NOUN,военнослужащих,36
27335,punct,75.0,",",36,0.0,10.0,PUNCT,",",37
27336,cc,75.0,а,17,0.0,10.0,CONJ,а,38
27337,advmod,75.0,также,40,0.0,10.0,ADV,также,39
27338,conj,75.0,применение,17,0.0,10.0,NOUN,применение,40
27339,amod,75.0,тяжёлый,42,0.0,10.0,ADJ,тяжелой,41
27340,dobj,75.0,техника,40,0.0,10.0,NOUN,техники,42
27341,cc,75.0,и,42,0.0,10.0,CONJ,и,43
27342,conj,75.0,артиллерия,42,0.0,10.0,NOUN,артиллерии,44
27343,punct,75.0,.,13,0.0,10.0,PUNCT,.,45
27344,case,75.0,о,2,0.0,11.0,ADP,О,1
27345,nmod,75.0,тот,26,0.0,11.0,NOUN,том,2
27346,punct,75.0,",",2,0.0,11.0,PUNCT,",",3
27347,mark,75.0,что,19,0.0,11.0,SCONJ,что,4
27348,nsubj,75.0,власть,19,0.0,11.0,NOUN,власти,5
27349,amod,75.0,донецкий,8,0.0,11.0,ADJ,Донецкой,6
27350,amod,75.0,народный,8,0.0,11.0,ADJ,народной,7
27351,nmod,75.0,республика,5,0.0,11.0,NOUN,республики,8
27352,punct,75.0,(,10,0.0,11.0,PUNCT,(,9
27353,parataxis,75.0,днр,8,0.0,11.0,NOUN,ДНР,10
27354,punct,75.0,),10,0.0,11.0,PUNCT,),11
27355,cc,75.0,и,8,0.0,11.0,CONJ,и,12
27356,amod,75.0,луганский,15,0.0,11.0,ADJ,Луганской,13
27357,amod,75.0,народный,15,0.0,11.0,ADJ,народной,14
27358,conj,75.0,республика,8,0.0,11.0,NOUN,республики,15
27359,punct,75.0,(,17,0.0,11.0,PUNCT,(,16
27360,parataxis,75.0,лнр,15,0.0,11.0,NOUN,ЛНР,17
27361,punct,75.0,),17,0.0,11.0,PUNCT,),18
27362,advcl,75.0,ввести,2,0.0,11.0,VERB,ввели,19
27363,amod,75.0,внешний,21,0.0,11.0,ADJ,внешнее,20
27364,dobj,75.0,управление,19,0.0,11.0,NOUN,управление,21
27365,case,75.0,на,24,0.0,11.0,ADP,на,22
27366,amod,75.0,украинский,24,0.0,11.0,ADJ,украинских,23
27367,nmod,75.0,предприятие,21,0.0,11.0,NOUN,предприятиях,24
27368,punct,75.0,",",24,0.0,11.0,PUNCT,",",25
27369,ROOT,75.0,стать,0,0.0,11.0,VERB,стало,26
27370,amod,75.0,известно,26,0.0,11.0,ADJ,известно,27
27371,nmod,75.0,ночью,26,0.0,11.0,NOUN,ночью,28
27372,nmod,75.0,1,28,0.0,11.0,NUM,1,29
27373,nmod,75.0,март,29,0.0,11.0,NOUN,марта,30
27374,punct,75.0,.,26,0.0,11.0,PUNCT,.,31
27375,nsubj,75.0,пресссекретарить,6,0.0,12.0,NOUN,Пресссекретарь,1
27376,dobj,75.0,президент,1,0.0,12.0,NOUN,президента,2
27377,dobj,75.0,россия,2,0.0,12.0,NOUN,России,3
27378,appos,75.0,дмитрий,1,0.0,12.0,NOUN,Дмитрий,4
27379,name,75.0,песок,4,0.0,12.0,NOUN,Песков,5
27380,ROOT,75.0,отказаться,0,0.0,12.0,VERB,отказался,6
27381,xcomp,75.0,считать,6,0.0,12.0,VERB,считать,7
27382,dobj,75.0,это,7,0.0,12.0,NOUN,это,8
27383,nmod,75.0,отжим,7,0.0,12.0,NOUN,отжимом,9
27384,nsubj,75.0,я,12,0.0,12.0,PRON,Я,10
27385,neg,75.0,не,12,0.0,12.0,PART,не,11
27386,parataxis,75.0,думать,6,0.0,12.0,VERB,думаю,12
27387,punct,75.0,",",12,0.0,12.0,PUNCT,",",13
27388,mark,75.0,что,16,0.0,12.0,SCONJ,что,14
27389,nsubj,75.0,слово,16,0.0,12.0,NOUN,слово,15
27390,advcl,75.0,отжим,12,0.0,12.0,VERB,отжим,16
27391,advmod,75.0,здесь,16,0.0,12.0,ADV,здесь,17
27392,amod,75.0,применимый,16,0.0,12.0,ADJ,применимо,18
27393,punct,75.0,",",18,0.0,12.0,PUNCT,",",19
27394,cc,75.0,и,12,0.0,12.0,CONJ,и,20
27395,neg,75.0,не,22,0.0,12.0,PART,не,21
27396,conj,75.0,думать,12,0.0,12.0,VERB,думаю,22
27397,punct,75.0,",",22,0.0,12.0,PUNCT,",",23
27398,mark,75.0,что,27,0.0,12.0,SCONJ,что,24
27399,cop,75.0,быть,27,0.0,12.0,AUX,было,25
27400,aux,75.0,бы,27,0.0,12.0,PART,бы,26
27401,advcl,75.0,корректно,22,0.0,12.0,ADJ,корректно,27
27402,nsubj,75.0,называть,27,0.0,12.0,VERB,называть,28
27403,dobj,75.0,это,28,0.0,12.0,NOUN,это,29
27404,nmod,75.0,отжим,28,0.0,12.0,NOUN,отжимом,30
27405,punct,75.0,.,6,0.0,12.0,PUNCT,.,31
27406,case,75.0,по,3,0.0,13.0,ADP,По,1
27407,det,75.0,он,3,0.0,13.0,DET,его,2
27408,parataxis,75.0,мнение,10,0.0,13.0,NOUN,мнению,3
27409,punct,75.0,",",3,0.0,13.0,PUNCT,",",4
27410,det,75.0,этот,6,0.0,13.0,DET,эти,5
27411,dobj,75.0,действие,10,0.0,13.0,NOUN,действия,6
27412,case,75.0,в,9,0.0,13.0,ADP,в,7
27413,det,75.0,какойтый,9,0.0,13.0,DET,какойто,8
27414,nmod,75.0,степень,10,0.0,13.0,NOUN,степени,9
27415,ROOT,75.0,можно,0,0.0,13.0,ADV,можно,10
27416,nsubj,75.0,понять,10,0.0,13.0,VERB,понять,11
27417,punct,75.0,.,10,0.0,13.0,PUNCT,.,12
27418,nsubj,75.0,речь,2,0.0,14.0,NOUN,Речь,1
27419,ROOT,75.0,идти,0,0.0,14.0,VERB,идет,2
27420,case,75.0,о,4,0.0,14.0,ADP,о,3
27421,nmod,75.0,жизнь,2,0.0,14.0,NOUN,жизни,4
27422,compound,75.0,несколько,6,0.0,14.0,NUM,нескольких,5
27423,nummod:gov,75.0,миллион,7,0.0,14.0,NOUN,миллионов,6
27424,nmod,75.0,человек,4,0.0,14.0,NOUN,людей,7
27425,punct,75.0,.,2,0.0,14.0,PUNCT,.,8
27426,nmod,75.0,человек,2,0.0,15.0,NOUN,Людям,1
27427,ROOT,75.0,надо,0,0.0,15.0,ADV,надо,2
27428,nsubj,75.0,выживать,2,0.0,15.0,VERB,выживать,3
27429,punct,75.0,",",3,0.0,15.0,PUNCT,",",4
27430,parataxis,75.0,отметить,2,0.0,15.0,VERB,отметил,5
27431,nsubj,75.0,представитель,5,0.0,15.0,NOUN,представитель,6
27432,dobj,75.0,кремль,6,0.0,15.0,NOUN,Кремля,7
